SUB_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,POSTAL_CODE,SUBSCRIBER_TYPE,SEGMENT,SIGNUP_DATE,LIFETIME_VALUE_USD,CHURN_RISK_SCORE,NPS_SCORE,STATUS
SUB-CON-00266,Alyssa,Snyder,drodriguez@example.net,313.310.0943,94146,CONSUMER,STANDARD,2023-06-02,3223.35,0.09,8,ACTIVE
SUB-CON-00267,Jeremy,Oliver,gmyers@example.org,001-947-632-3549x4012,94161,CONSUMER,STANDARD,2023-02-08,2714.06,0.38,5,ACTIVE
SUB-CON-00268,George,Maldonado,jacobyoder@example.org,2767502412,94176,CONSUMER,STANDARD,2025-02-08,3544.19,0.1,5,ACTIVE
SUB-CON-00269,Brandy,Freeman,thomaswilliams@example.org,001-643-788-2211,94188,CONSUMER,BUDGET,2024-12-04,3755.43,0.19,10,ACTIVE
SUB-CON-00270,Tracy,Bell,elizabeth45@example.com,2544589714,94121,CONSUMER,STANDARD,2024-07-25,3803.49,0.18,8,SUSPENDED
SUB-CON-00271,Melissa,Hopkins,michaeljohnson@example.net,001-665-731-3614x8782,94177,CONSUMER,STANDARD,2023-11-22,1193.24,0.05,9,ACTIVE
SUB-CON-00272,Peter,Butler,kyle09@example.net,001-459-916-7954x107,94175,CONSUMER,PREMIUM,2022-05-09,242.53,0.38,9,SUSPENDED
SUB-CON-00273,Alexandra,Roberts,kevinroberts@example.com,6702349107,94164,CONSUMER,PREMIUM,2024-09-25,3658.78,0.14,6,ACTIVE
SUB-CON-00274,Michael,Flowers,kingmichael@example.com,782.514.2369x14307,94190,CONSUMER,STANDARD,2024-05-12,2850.32,0.11,5,ACTIVE
SUB-CON-00275,Roberto,Rasmussen,orozcosamantha@example.net,629-665-9234x2683,94137,CONSUMER,BUDGET,2021-10-20,3270.15,0.38,7,ACTIVE
SUB-CON-00276,Kenneth,Ho,ygardner@example.com,828-975-8575,94134,CONSUMER,BUDGET,2024-08-26,3283.58,0.14,6,ACTIVE
SUB-CON-00277,Suzanne,Murray,bernardrobert@example.org,+1-843-498-5298x940,94100,CONSUMER,PREMIUM,2024-07-02,1867.82,0.26,7,ACTIVE
SUB-CON-00278,Elizabeth,Ford,fcombs@example.org,215-591-4975x019,94110,CONSUMER,PREMIUM,2025-06-19,4443.13,0.14,6,SUSPENDED
SUB-CON-00279,Douglas,Yang,rtaylor@example.net,(244)407-9311,94178,CONSUMER,STANDARD,2022-02-08,1758.25,0.07,5,ACTIVE
SUB-CON-00280,April,Wright,wellsmarissa@example.com,(301)846-7238x4979,94128,CONSUMER,PREMIUM,2022-04-27,4833.09,0.11,5,ACTIVE
SUB-CON-00281,Daisy,Lopez,georgeharmon@example.net,677.844.1975,94192,CONSUMER,PREMIUM,2024-05-10,3502.95,0.38,7,ACTIVE
SUB-CON-00282,Heidi,Rodriguez,jli@example.org,471-996-0940x9705,94156,CONSUMER,BUDGET,2024-12-22,1756.46,0.12,10,SUSPENDED
SUB-CON-00283,Joshua,Holden,vincent83@example.com,001-686-681-2259x572,94119,CONSUMER,STANDARD,2024-06-04,1312.27,0.3,7,ACTIVE
SUB-CON-00284,Carlos,Franco,ebennett@example.net,+1-329-288-4259x95996,94161,CONSUMER,BUDGET,2021-04-29,2580.61,0.21,6,ACTIVE
SUB-CON-00285,Melissa,Moore,ortegavictor@example.net,253.331.2661x0941,94172,CONSUMER,STANDARD,2024-10-30,4728.1,0.11,7,ACTIVE
SUB-CON-00286,Kathryn,Obrien,mcleanmanuel@example.net,562.498.3347x743,94139,CONSUMER,BUDGET,2024-10-07,4449.21,0.34,10,ACTIVE
SUB-CON-00287,Lisa,Stokes,christopherjohnson@example.net,330-720-5698,94108,CONSUMER,BUDGET,2022-08-26,545.83,0.14,10,SUSPENDED
SUB-CON-00288,Faith,Rosario,nlee@example.net,385.459.8217x6619,94112,CONSUMER,PREMIUM,2025-06-23,2728.54,0.3,5,ACTIVE
SUB-CON-00289,Kenneth,Wilson,brettfernandez@example.org,544.665.1241,94148,CONSUMER,STANDARD,2024-06-21,299.44,0.34,10,ACTIVE
SUB-CON-00290,Christine,Gardner,aguilarsharon@example.com,+1-200-556-4350x2385,94116,CONSUMER,BUDGET,2025-04-10,3896.56,0.14,10,ACTIVE
SUB-CON-00291,Charles,Gould,reedchad@example.com,+1-591-787-2401x078,94101,CONSUMER,BUDGET,2024-09-29,2803.38,0.34,10,ACTIVE
SUB-CON-00292,Tim,Harrington,andrewbrown@example.org,+1-496-808-7066,94125,CONSUMER,BUDGET,2024-09-15,2506.04,0.25,8,ACTIVE
SUB-CON-00293,Andrea,Wilson,princetoni@example.com,(235)260-3319x036,94139,CONSUMER,STANDARD,2023-03-15,2498.76,0.14,9,ACTIVE
SUB-CON-00294,Lisa,Jones,samuelcampbell@example.com,(593)942-9671x114,94180,CONSUMER,PREMIUM,2024-02-11,790.76,0.34,5,ACTIVE
SUB-CON-00295,Priscilla,Trevino,xmarquez@example.net,638-345-8810x5697,94113,CONSUMER,PREMIUM,2022-10-22,4454.99,0.2,5,ACTIVE
SUB-CON-00296,Rhonda,Skinner,kevintran@example.org,(820)637-7107x044,94103,CONSUMER,BUDGET,2021-10-17,2250.25,0.1,10,ACTIVE
SUB-CON-00297,Brian,Bond,ysimpson@example.com,703.236.2680x408,94128,CONSUMER,PREMIUM,2023-12-08,2046.77,0.36,5,SUSPENDED
SUB-CON-00298,Sandra,Solomon,katherinepeterson@example.net,(460)818-6487x69984,94121,CONSUMER,BUDGET,2025-01-18,1277.71,0.38,7,ACTIVE
SUB-CON-00299,Julie,Middleton,rebeccacampbell@example.net,613-684-5960x945,94109,CONSUMER,PREMIUM,2021-03-07,1801.88,0.18,5,ACTIVE
SUB-CON-00300,David,Carroll,mary27@example.com,8702705783,94177,CONSUMER,BUDGET,2026-01-02,1054.73,0.24,9,ACTIVE
SUB-CON-00301,Sheila,Hill,stephanie72@example.com,001-944-772-3229x03102,94186,CONSUMER,STANDARD,2021-06-07,921.06,0.28,7,ACTIVE
SUB-CON-00302,Angela,Perez,theresa05@example.net,001-509-535-1187x181,94144,CONSUMER,BUDGET,2023-11-06,1501.25,0.22,7,ACTIVE
SUB-CON-00303,Ashley,Calderon,bjones@example.com,(605)295-5657,94191,CONSUMER,BUDGET,2022-06-10,3986.51,0.35,6,ACTIVE
SUB-CON-00304,Micheal,Carter,rhondajohnson@example.net,258.489.5369,94140,CONSUMER,BUDGET,2024-04-26,2074.88,0.3,8,ACTIVE
SUB-CON-00305,Kathryn,Banks,benjaminvictoria@example.net,698.568.1809x78875,94114,CONSUMER,PREMIUM,2025-12-20,2251.78,0.3,6,ACTIVE
SUB-CON-00306,Kelly,Sanchez,laurenmadden@example.org,751.937.6515x881,94141,CONSUMER,BUDGET,2023-01-13,1072.99,0.18,7,SUSPENDED
SUB-CON-00307,Shane,Barnes,sarasanchez@example.com,+1-992-594-4551x16682,94154,CONSUMER,STANDARD,2022-08-09,3528.42,0.19,10,ACTIVE
SUB-CON-00308,Nancy,Smith,barneskathy@example.net,712.406.0212x8866,94117,CONSUMER,PREMIUM,2024-06-30,4623.7,0.18,9,SUSPENDED
SUB-CON-00309,Heidi,Allen,david59@example.net,+1-410-315-7676x472,94168,CONSUMER,PREMIUM,2022-05-16,2564.49,0.24,6,SUSPENDED
SUB-CON-00310,Paula,Watkins,emily76@example.com,828.694.1347x509,94110,CONSUMER,PREMIUM,2023-10-27,3631.62,0.23,10,ACTIVE
SUB-CON-00311,Patrick,Todd,bobbylandry@example.net,668.449.9515,94189,CONSUMER,BUDGET,2022-01-31,1328.93,0.05,5,ACTIVE
SUB-CON-00312,Keith,Tucker,nicoleroberts@example.com,+1-213-542-1388x209,94171,CONSUMER,STANDARD,2021-02-17,4796.56,0.37,5,ACTIVE
SUB-CON-00313,Tracy,Carson,james96@example.net,482.674.1176x741,94146,CONSUMER,BUDGET,2022-01-24,1614.55,0.1,9,SUSPENDED
SUB-CON-00314,Tanya,Lara,jessicamurphy@example.net,247-581-5061x85380,94131,CONSUMER,BUDGET,2022-03-29,4173.54,0.07,6,ACTIVE
SUB-CON-00315,Brenda,Wiggins,emilybaker@example.org,527.442.3183x0617,94189,CONSUMER,PREMIUM,2021-05-28,886.77,0.31,10,SUSPENDED
SUB-CON-00316,Robert,Baker,pwelch@example.net,(978)624-3477x695,94147,CONSUMER,BUDGET,2021-11-23,3566.73,0.28,5,SUSPENDED
SUB-CON-00317,Jeffery,Mccarty,robert75@example.org,+1-561-227-5156x27796,94176,CONSUMER,BUDGET,2023-07-20,344.89,0.18,5,ACTIVE
SUB-CON-00318,Joseph,Lewis,xbrown@example.com,756-267-6640x473,94109,CONSUMER,BUDGET,2023-09-13,2932.08,0.33,6,ACTIVE
SUB-CON-00319,Seth,Walker,amandachan@example.org,+1-395-229-8006x155,94160,CONSUMER,PREMIUM,2025-06-27,872.54,0.23,7,SUSPENDED
SUB-CON-00320,Jason,Nichols,maryfoster@example.net,242.255.6383,94152,CONSUMER,PREMIUM,2021-03-31,1819.22,0.32,10,ACTIVE
SUB-CON-00321,Kari,Rose,cmoody@example.org,340-333-0416x6241,94136,CONSUMER,BUDGET,2025-05-14,948.26,0.36,5,ACTIVE
SUB-CON-00322,Jennifer,Farmer,vsmith@example.net,+1-621-696-3945x680,94164,CONSUMER,BUDGET,2024-12-23,252.16,0.34,10,SUSPENDED
SUB-CON-00323,James,Baker,bbennett@example.org,868.247.4883,94170,CONSUMER,PREMIUM,2025-04-21,4181.69,0.37,9,ACTIVE
SUB-CON-00324,Jessica,Bean,chavezbecky@example.org,(437)557-9145x2118,94190,CONSUMER,BUDGET,2025-03-29,2233.62,0.1,5,SUSPENDED
SUB-CON-00325,Brittney,Miller,ejensen@example.net,001-893-207-4645x2059,94116,CONSUMER,PREMIUM,2023-05-11,1216.95,0.27,6,SUSPENDED
SUB-CON-00326,Hannah,Fischer,ugardner@example.net,357.878.8116,94123,CONSUMER,PREMIUM,2022-02-27,4884.74,0.26,5,SUSPENDED
SUB-CON-00327,Katherine,Martin,martinsamuel@example.org,8672287286,94161,CONSUMER,STANDARD,2023-08-07,3332.96,0.19,8,ACTIVE
SUB-CON-00328,David,Forbes,alexandra95@example.net,+1-522-748-3958x9477,94106,CONSUMER,STANDARD,2022-03-24,3303.91,0.12,5,ACTIVE
SUB-CON-00329,Frank,Espinoza,asmith@example.org,(971)704-3318,94109,CONSUMER,STANDARD,2021-11-18,3095.31,0.35,5,ACTIVE
SUB-CON-00330,Bruce,Harrison,carlfields@example.org,(503)344-6945x964,94136,CONSUMER,BUDGET,2022-05-16,2799.53,0.07,9,ACTIVE
SUB-CON-00331,Dakota,Robinson,josegarcia@example.net,001-565-499-9497,94196,CONSUMER,STANDARD,2021-02-05,1101.17,0.12,5,ACTIVE
SUB-CON-00332,Krista,Hays,noblechristina@example.org,(870)951-0287,94134,CONSUMER,BUDGET,2023-11-10,4887.98,0.25,9,SUSPENDED
SUB-CON-00333,Kevin,Wolf,annbennett@example.com,001-475-848-5819x324,94105,CONSUMER,BUDGET,2025-11-04,1709.99,0.38,5,ACTIVE
SUB-CON-00334,Scott,Neal,gina86@example.net,(720)457-5639x836,94196,CONSUMER,STANDARD,2021-03-02,4801.95,0.23,7,SUSPENDED
SUB-CON-00335,James,Ward,adamcollins@example.org,(648)209-4047x604,94192,CONSUMER,STANDARD,2025-12-10,4874.48,0.3,5,ACTIVE
SUB-CON-00336,Madeline,Roy,oosborn@example.com,827.381.0509x2221,94152,CONSUMER,PREMIUM,2021-07-21,2617.18,0.23,6,ACTIVE
SUB-CON-00337,Scott,Page,connor84@example.org,+1-390-555-2958x0660,94175,CONSUMER,STANDARD,2025-05-05,2489.37,0.35,5,ACTIVE
SUB-CON-00338,Dylan,Adams,scotthill@example.org,001-386-920-4485x157,94120,CONSUMER,BUDGET,2021-10-28,3475.4,0.08,10,ACTIVE
SUB-CON-00339,Darren,Davis,lopezbrittany@example.org,001-620-435-7134x32406,94191,CONSUMER,BUDGET,2023-06-13,4445.13,0.33,10,ACTIVE
SUB-CON-00340,Donald,Stewart,marynelson@example.org,(744)774-1759,94198,CONSUMER,PREMIUM,2025-07-11,973.03,0.39,9,ACTIVE
SUB-CON-00341,Shannon,Welch,benjamindavenport@example.com,(689)336-5435,94157,CONSUMER,BUDGET,2025-06-10,1827.3,0.18,8,ACTIVE
SUB-CON-00342,Kiara,Scott,hgreen@example.net,+1-727-227-9559x69051,94191,CONSUMER,PREMIUM,2022-06-05,2060.64,0.12,9,ACTIVE
SUB-CON-00343,Robert,Cook,lopezmichael@example.org,582.607.9799x667,94119,CONSUMER,PREMIUM,2024-04-01,3213.39,0.22,5,ACTIVE
SUB-CON-00344,Carolyn,Olson,oevans@example.net,466-649-6902,94198,CONSUMER,STANDARD,2025-07-14,2826.25,0.39,5,SUSPENDED
SUB-CON-00345,James,Compton,davidcook@example.org,442-557-6270,94112,CONSUMER,STANDARD,2022-07-16,1705.85,0.38,6,ACTIVE
SUB-CON-00346,Kevin,Miller,michaelakim@example.net,928.850.7251,94135,CONSUMER,PREMIUM,2022-11-19,1943.98,0.08,6,SUSPENDED
SUB-CON-00347,Roberta,Barnett,wmccarthy@example.org,(925)226-5469x6815,94133,CONSUMER,STANDARD,2022-12-17,4896.72,0.32,8,ACTIVE
SUB-CON-00348,Nicole,Thompson,mikemorgan@example.org,+1-396-713-2730x346,94115,CONSUMER,PREMIUM,2024-05-05,2543.64,0.18,7,SUSPENDED
SUB-CON-00349,Destiny,Simmons,larry70@example.com,(422)868-1715x16025,94152,CONSUMER,PREMIUM,2024-12-10,4602.27,0.1,7,ACTIVE
SUB-CON-00350,Alexander,Valdez,dhenderson@example.com,(841)397-8575x85126,94147,CONSUMER,BUDGET,2022-05-10,3474.56,0.23,7,ACTIVE
SUB-CON-00351,Adam,Vaughan,james97@example.com,7746017750,94179,CONSUMER,PREMIUM,2024-09-11,473.88,0.33,10,ACTIVE
SUB-CON-00352,Matthew,Phillips,danielsguy@example.com,(307)354-0915x08632,94119,CONSUMER,BUDGET,2022-02-23,1595.17,0.11,8,ACTIVE
SUB-CON-00353,Jessica,Schultz,worozco@example.com,001-393-889-7015x502,94128,CONSUMER,STANDARD,2025-06-08,4395.96,0.28,7,SUSPENDED
SUB-CON-00354,Tina,Miller,roberto02@example.net,216-713-9449x883,94159,CONSUMER,PREMIUM,2025-12-14,2768.56,0.34,5,ACTIVE
SUB-CON-00355,Thomas,Hodges,shill@example.org,880-496-2440x630,94123,CONSUMER,PREMIUM,2023-05-31,720.07,0.39,8,SUSPENDED
SUB-CON-00356,Joseph,George,colton30@example.net,231-794-9796x95867,94125,CONSUMER,STANDARD,2023-12-22,1777.86,0.16,9,SUSPENDED
SUB-CON-00357,Luis,Carson,stevennewton@example.org,+1-726-346-0917,94127,CONSUMER,PREMIUM,2022-11-03,3758.17,0.09,8,ACTIVE
SUB-CON-00358,Julie,Moreno,kelly57@example.net,602.999.2959x660,94169,CONSUMER,BUDGET,2023-01-27,4752.96,0.1,6,ACTIVE
SUB-CON-00359,Nicholas,Medina,hlawson@example.org,(833)619-4226x8653,94172,CONSUMER,BUDGET,2023-10-17,4941.49,0.32,5,ACTIVE
SUB-CON-00360,Kaylee,Mccoy,wayne86@example.org,(477)347-2264x0857,94155,CONSUMER,STANDARD,2024-05-03,1224.42,0.12,5,SUSPENDED
SUB-CON-00361,Betty,Barnes,ojenkins@example.org,+1-532-499-8199x605,94134,CONSUMER,STANDARD,2025-12-01,3251.3,0.08,5,ACTIVE
SUB-CON-00362,Colleen,Cohen,andrew96@example.net,532.975.3273x52410,94151,CONSUMER,BUDGET,2024-12-24,1632.02,0.3,8,ACTIVE
SUB-CON-00363,John,Morrison,laurakaufman@example.net,+1-819-352-3710x0687,94185,CONSUMER,STANDARD,2024-08-15,1083.58,0.07,8,ACTIVE
SUB-CON-00364,Susan,Ware,baldwincatherine@example.net,001-807-370-4605x687,94196,CONSUMER,STANDARD,2021-12-15,989.76,0.17,8,SUSPENDED
SUB-CON-00365,Dustin,Baker,bowenmichael@example.net,623-973-4151x77345,94160,CONSUMER,PREMIUM,2023-11-21,3506.39,0.11,10,SUSPENDED
SUB-CON-00366,Kristin,Lyons,brooke22@example.net,603-459-5442x9477,94145,CONSUMER,PREMIUM,2022-03-03,2937.52,0.34,9,ACTIVE
SUB-CON-00367,Dwayne,Carter,oscott@example.org,894.929.0458,94109,CONSUMER,PREMIUM,2022-07-11,3406.22,0.27,7,ACTIVE
SUB-CON-00368,Teresa,Schneider,alexandra67@example.net,(587)627-6015,94101,CONSUMER,BUDGET,2022-10-31,4503.21,0.38,8,ACTIVE
SUB-CON-00369,Jeffrey,Ramirez,santosmichael@example.com,001-708-333-5061,94114,CONSUMER,PREMIUM,2023-05-21,2150.66,0.23,5,SUSPENDED
SUB-CON-00370,Angela,Nichols,wallerbrian@example.net,333.542.3372x09484,94116,CONSUMER,PREMIUM,2021-08-13,2356.78,0.39,5,ACTIVE
SUB-CON-00371,Rebecca,Anderson,bruce33@example.net,001-997-571-8051x37171,94127,CONSUMER,PREMIUM,2021-12-04,4899.35,0.2,9,ACTIVE
SUB-CON-00372,Amy,Lewis,aevans@example.net,(717)939-9704x69472,94176,CONSUMER,STANDARD,2025-06-13,1237.46,0.12,6,ACTIVE
SUB-CON-00373,Justin,Brewer,michelle35@example.com,+1-488-347-1270x58772,94147,CONSUMER,STANDARD,2024-10-01,277.72,0.36,9,ACTIVE
SUB-CON-00374,Emily,Davis,rpeterson@example.net,(931)333-4845,94189,CONSUMER,STANDARD,2023-08-18,3314.78,0.21,8,ACTIVE
SUB-CON-00375,Sara,Clark,mariolee@example.com,(629)525-8796,94145,CONSUMER,PREMIUM,2023-04-24,2244.08,0.39,7,ACTIVE
SUB-CON-00376,Thomas,Chase,nathan45@example.net,(757)446-9660x606,94122,CONSUMER,STANDARD,2024-12-17,2256.24,0.11,9,ACTIVE
SUB-CON-00377,Katie,Smith,jasonmoran@example.com,(905)666-5883x398,94169,CONSUMER,STANDARD,2021-12-25,2031.5,0.35,10,SUSPENDED
SUB-CON-00378,Charles,Martin,ldavid@example.com,3672349960,94181,CONSUMER,STANDARD,2023-12-28,3570.04,0.38,5,ACTIVE
SUB-CON-00379,Joshua,Wood,daniel21@example.com,001-662-629-4938x17359,94113,CONSUMER,BUDGET,2021-04-05,3318.2,0.27,8,ACTIVE
SUB-CON-00380,Donald,Carrillo,susan57@example.net,625.673.7553,94163,CONSUMER,PREMIUM,2021-04-09,3808.29,0.37,5,SUSPENDED
SUB-CON-00381,Donald,May,ffoster@example.org,708.350.9608x58749,94164,CONSUMER,PREMIUM,2021-09-19,4068.18,0.28,8,ACTIVE
SUB-CON-00382,Annette,Mccann,schmidtlauren@example.org,001-479-731-6477,94128,CONSUMER,STANDARD,2021-09-11,2847.62,0.09,8,ACTIVE
SUB-CON-00383,Hunter,Johnston,srose@example.net,(606)594-0960x03562,94144,CONSUMER,STANDARD,2026-01-17,2182.09,0.34,10,SUSPENDED
SUB-CON-00384,Emily,Nguyen,mvaldez@example.net,(292)432-3421x089,94100,CONSUMER,STANDARD,2025-09-01,3954.54,0.23,7,ACTIVE
SUB-CON-00385,Michael,Jones,sarah33@example.com,(364)833-5027,94139,CONSUMER,STANDARD,2021-04-16,3431.84,0.05,8,ACTIVE
SUB-CON-00386,Scott,Manning,omargriffin@example.com,336.491.1289,94101,CONSUMER,BUDGET,2022-11-10,936.2,0.18,9,ACTIVE
SUB-CON-00387,David,Burns,kara56@example.org,218.257.4817,94142,CONSUMER,BUDGET,2024-04-22,4803.97,0.4,6,SUSPENDED
SUB-CON-00388,Linda,Ross,gomezsonya@example.org,(243)416-7045x02329,94124,CONSUMER,PREMIUM,2025-06-27,3293.28,0.34,9,SUSPENDED
SUB-CON-00389,Eric,Neal,brownleah@example.net,+1-445-296-2622x82251,94116,CONSUMER,PREMIUM,2025-04-22,2073.98,0.3,8,ACTIVE
SUB-CON-00390,James,Powell,regina49@example.com,8054070260,94166,CONSUMER,BUDGET,2022-06-03,2299.53,0.08,6,ACTIVE
SUB-CON-00391,Craig,Bailey,christophermcneil@example.org,776.787.2904x7742,94180,CONSUMER,PREMIUM,2021-11-23,3964.55,0.35,10,ACTIVE
SUB-CON-00392,Tim,Goodman,davidrobertson@example.org,611.464.9133,94170,CONSUMER,BUDGET,2023-08-21,4753.76,0.12,5,ACTIVE
SUB-CON-00393,Mark,Dickson,kathleen25@example.com,(429)806-0320x203,94155,CONSUMER,BUDGET,2023-10-27,3218.69,0.26,5,ACTIVE
SUB-CON-00394,Alexander,Castillo,jacob96@example.com,779.748.7148,94173,CONSUMER,STANDARD,2022-08-29,321.39,0.31,8,ACTIVE
SUB-CON-00395,Jonathan,Roman,dingram@example.net,458-341-5608,94123,CONSUMER,BUDGET,2023-01-03,3332.11,0.13,6,ACTIVE
SUB-CON-00396,Theresa,Greer,piercekenneth@example.com,576-781-8268x3230,94192,CONSUMER,STANDARD,2025-07-18,3897.88,0.28,7,ACTIVE
SUB-CON-00397,Carolyn,Hernandez,mcbridemichael@example.org,001-882-552-1293x289,94118,CONSUMER,PREMIUM,2023-06-12,311.08,0.39,5,ACTIVE
SUB-CON-00398,Brandon,Costa,hphillips@example.com,375.224.0148x4399,94158,CONSUMER,PREMIUM,2024-07-25,788.88,0.1,7,ACTIVE
SUB-CON-00399,Donald,Castillo,kathyroman@example.org,(326)469-3351x3426,94111,CONSUMER,BUDGET,2022-10-29,2572.38,0.18,6,SUSPENDED
SUB-CON-00400,Scott,Chambers,alex18@example.com,619.273.7418x97215,94112,CONSUMER,STANDARD,2024-04-27,4018.12,0.19,8,ACTIVE
SUB-CON-00401,Mary,Scott,ksimmons@example.net,001-874-838-1199x537,94126,CONSUMER,PREMIUM,2021-07-23,2215.55,0.36,10,SUSPENDED
SUB-CON-00402,Danielle,Grimes,megan44@example.net,856.645.1017x39739,94120,CONSUMER,BUDGET,2021-12-17,1634.02,0.37,10,ACTIVE
SUB-CON-00403,Wendy,Mckenzie,kcastro@example.com,+1-786-809-1919x113,94115,CONSUMER,STANDARD,2024-06-04,4969.95,0.22,9,ACTIVE
SUB-CON-00404,Jennifer,Williams,kphelps@example.net,3666039205,94120,CONSUMER,PREMIUM,2024-07-31,3760.14,0.37,6,ACTIVE
SUB-CON-00405,Laurie,Daniel,michael55@example.org,770-457-4238x856,94168,CONSUMER,BUDGET,2025-04-29,2686.38,0.32,6,ACTIVE
SUB-CON-00406,Melissa,Cook,leslietorres@example.net,965-797-2634,94114,CONSUMER,BUDGET,2023-12-11,341.59,0.1,5,ACTIVE
SUB-CON-00407,Linda,Huang,susanmorris@example.org,894.388.4882,94134,CONSUMER,STANDARD,2022-10-07,2511.56,0.38,7,ACTIVE
SUB-CON-00408,Clarence,Dawson,jphelps@example.net,285-562-6149x91537,94159,CONSUMER,PREMIUM,2025-09-26,4083.26,0.2,8,ACTIVE
SUB-CON-00409,Eric,Haney,simpsonmartha@example.org,937.932.0430,94132,CONSUMER,BUDGET,2024-08-07,1149.81,0.35,10,ACTIVE
SUB-CON-00410,Angela,Murillo,robertabbott@example.net,(396)445-4655x3585,94150,CONSUMER,BUDGET,2023-10-24,3001.51,0.32,7,ACTIVE
SUB-CON-00411,Michelle,Andersen,laurariley@example.org,978.951.9358x37490,94126,CONSUMER,PREMIUM,2025-04-21,2541.59,0.36,8,ACTIVE
SUB-CON-00412,Brittany,Brown,andrewwest@example.net,6572215149,94140,CONSUMER,PREMIUM,2025-04-01,716.28,0.18,6,ACTIVE
SUB-CON-00413,Ryan,Duran,valerielewis@example.com,284-753-9862x8950,94147,CONSUMER,PREMIUM,2026-01-27,4132.84,0.21,5,ACTIVE
SUB-CON-00414,David,Madden,morenojessica@example.net,339.322.0715,94175,CONSUMER,STANDARD,2024-07-04,1608.67,0.34,10,ACTIVE
SUB-CON-00415,Audrey,Rush,yballard@example.net,625.821.4526x4712,94150,CONSUMER,BUDGET,2022-10-13,750.32,0.33,8,ACTIVE
SUB-CON-00416,Jeremy,Duke,morgankaren@example.net,209-708-0512x080,94145,CONSUMER,BUDGET,2024-05-07,548.67,0.28,7,ACTIVE
SUB-CON-00417,Kevin,Marsh,michele23@example.net,+1-972-483-5129x592,94199,CONSUMER,STANDARD,2025-05-23,787.06,0.16,5,ACTIVE
SUB-CON-00418,Eduardo,Fuentes,howellsavannah@example.org,741-952-9821x7392,94127,CONSUMER,STANDARD,2025-09-26,2923.85,0.16,6,ACTIVE
SUB-CON-00419,Marie,Bowers,barnettcameron@example.org,(323)773-6050x791,94149,CONSUMER,STANDARD,2025-07-24,3088.65,0.23,5,ACTIVE
SUB-CON-00420,Anna,Park,psherman@example.org,952-373-4666x6170,94191,CONSUMER,PREMIUM,2023-10-23,4742.1,0.33,10,ACTIVE
SUB-CON-00421,Anna,Lynch,tyler40@example.net,2312499825,94173,CONSUMER,PREMIUM,2021-06-23,2224.4,0.31,7,ACTIVE
SUB-CON-00422,Tammy,Cruz,tamara06@example.net,982.585.0317x23513,94125,CONSUMER,BUDGET,2025-12-07,438.37,0.22,5,ACTIVE
SUB-CON-00423,Danielle,Smith,sharris@example.org,503-652-6356x0229,94153,CONSUMER,BUDGET,2024-09-02,795.64,0.11,7,SUSPENDED
SUB-CON-00424,Erin,Mckinney,jamie46@example.net,2668643749,94130,CONSUMER,PREMIUM,2021-06-06,302.09,0.06,9,ACTIVE
SUB-CON-00425,Heather,Cole,chadwilson@example.org,612.385.2464x8449,94159,CONSUMER,STANDARD,2022-02-02,829.08,0.39,5,ACTIVE
SUB-CON-00426,Ralph,Blackwell,stephaniepeters@example.com,228.807.7113,94143,CONSUMER,PREMIUM,2022-08-24,278.11,0.21,8,ACTIVE
SUB-CON-00427,Christopher,Steele,allenchristina@example.com,001-727-690-8335x0902,94135,CONSUMER,STANDARD,2022-07-27,3817.72,0.19,9,ACTIVE
SUB-CON-00428,Michael,Gonzalez,myerseric@example.com,413.423.5707x13984,94163,CONSUMER,PREMIUM,2025-09-23,425.95,0.15,8,SUSPENDED
SUB-CON-00429,Tamara,Brown,ortizamanda@example.net,001-825-350-2130x6090,94182,CONSUMER,BUDGET,2022-12-26,4246.76,0.38,5,ACTIVE
SUB-CON-00430,Kathleen,Johnson,smithmadison@example.com,001-664-796-7379,94128,CONSUMER,BUDGET,2024-12-11,4162.19,0.1,7,SUSPENDED
SUB-CON-00431,Timothy,Roach,xherrera@example.org,(642)464-2506,94128,CONSUMER,BUDGET,2021-06-09,622.48,0.3,7,ACTIVE
SUB-CON-00432,Steve,Page,vanessamartinez@example.net,(736)866-7776x755,94188,CONSUMER,BUDGET,2022-03-17,1446.5,0.32,5,ACTIVE
SUB-CON-00433,Jennifer,Harris,jennifercarroll@example.net,+1-995-678-6543x62718,94138,CONSUMER,BUDGET,2024-07-31,1465.89,0.29,8,ACTIVE
SUB-CON-00434,Brent,Robinson,donnagiles@example.com,(470)836-9249,94189,CONSUMER,BUDGET,2025-12-19,4639.32,0.25,5,ACTIVE
SUB-CON-00435,Kimberly,Gonzalez,pstewart@example.net,(375)299-8011,94140,CONSUMER,BUDGET,2021-02-23,3814.57,0.36,8,SUSPENDED
SUB-CON-00436,Samantha,Booth,melissa55@example.org,001-623-641-5959x7752,94185,CONSUMER,BUDGET,2021-12-09,2704.47,0.13,8,SUSPENDED
SUB-CON-00437,Leah,Moore,frankwilson@example.net,(928)887-4312x71026,94135,CONSUMER,STANDARD,2025-02-17,3908.69,0.22,5,ACTIVE
SUB-CON-00438,George,Smith,sarah99@example.org,607.895.5151x229,94198,CONSUMER,STANDARD,2022-05-07,3614.63,0.17,6,ACTIVE
